12:24:23: Warning:QMetaObject::connectSlotsByName: No matching signal for on_pushButton_clicked()
12:24:23: Debug:mac: "708BCD81C560"
12:24:25: Debug:taskList lists: 0x27006a0
12:24:25: Debug:taskList lists: 0x27006b0
17:43:59: Debug:"http://192.168.1.56:8090/tool/task/result?taskId=322&status=7&statusMsg=download theme failed"
17:43:59: Debug:taskworker http arr: "{\"code\":0,\"msg\":null,\"result\":null}"
17:43:59: Critical:upload picture failed....
17:43:59: Warning:============== time: 1460
17:44:02: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:02: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:10: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:10: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:14: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:14: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:18: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:18: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:22: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:22: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:34: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:34: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:37: Debug:data: 232301001400000142524b4b30323138333035303032343330
17:44:37: Debug:dataLen: 20
17:44:37: Debug:"RKK0218305002430"  id:  322
17:44:37: Debug:send data: "232302001400000142524b4b30323138333035303032343330"
17:44:37: Debug:"http://192.168.1.56:8090/tool/task/info?taskId=322"
17:44:37: Debug:获取任务详情 回复消息 "{\"code\":1,\"msg\":null,\"result\":{\"modelName\":\"BKL-AL00\",\"brandName\":null,\"appList\":\"contacts_new,message_emoticon,message_collection,home_wallpaper\",\"taskId\":322,\"modelSerial\":null,\"themeUrl\":\"http://192.168.1.56:8090/tool/task/taskTheme/322\"}}"
17:44:37: Debug:获取任务详情成功
17:44:37: Critical:task version: 1
17:44:37: Debug:get taskList: 0x243a2c0
17:44:38: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:44:38: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:44:38: Critical:file open failed
17:44:38: Debug:"http://192.168.1.56:8090/tool/task/result?taskId=322&status=7&statusMsg=download theme failed"
17:44:38: Debug:taskworker http arr: "{\"code\":0,\"msg\":null,\"result\":null}"
17:44:38: Critical:upload picture failed....
17:44:38: Warning:============== time: 1470
17:44:42: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:42: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:46: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:46: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:50: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:50: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:54: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:54: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:58: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:44:58: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:02: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:02: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:07: Debug:data: 232301001400000142524b4b30323138333035303032343330
17:45:07: Debug:dataLen: 20
17:45:07: Debug:"RKK0218305002430"  id:  322
17:45:07: Debug:send data: "232302001400000142524b4b30323138333035303032343330"
17:45:07: Debug:"http://192.168.1.56:8090/tool/task/info?taskId=322"
17:45:07: Debug:获取任务详情 回复消息 "{\"code\":1,\"msg\":null,\"result\":{\"modelName\":\"BKL-AL00\",\"brandName\":null,\"appList\":\"contacts_new,message_emoticon,message_collection,home_wallpaper\",\"taskId\":322,\"modelSerial\":null,\"themeUrl\":\"http://192.168.1.56:8090/tool/task/taskTheme/322\"}}"
17:45:07: Debug:获取任务详情成功
17:45:07: Critical:task version: 1
17:45:07: Debug:get taskList: 0x243a2c0
17:45:09: Critical:file open failed
17:45:09: Debug:"http://192.168.1.56:8090/tool/task/result?taskId=322&status=7&statusMsg=download theme failed"
17:45:09: Debug:taskworker http arr: "{\"code\":0,\"msg\":null,\"result\":null}"
17:45:09: Critical:upload picture failed....
17:45:09: Warning:============== time: 1460
17:45:10: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:10: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:14: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:14: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:18: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:18: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:22: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:22: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:34: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:34: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:37: Debug:data: 232301001400000142524b4b30323138333035303032343330
17:45:37: Debug:dataLen: 20
17:45:37: Debug:"RKK0218305002430"  id:  322
17:45:37: Debug:send data: "232302001400000142524b4b30323138333035303032343330"
17:45:37: Debug:"http://192.168.1.56:8090/tool/task/info?taskId=322"
17:45:37: Debug:获取任务详情 回复消息 "{\"code\":1,\"msg\":null,\"result\":{\"modelName\":\"BKL-AL00\",\"brandName\":null,\"appList\":\"contacts_new,message_emoticon,message_collection,home_wallpaper\",\"taskId\":322,\"modelSerial\":null,\"themeUrl\":\"http://192.168.1.56:8090/tool/task/taskTheme/322\"}}"
17:45:37: Debug:获取任务详情成功
17:45:37: Critical:task version: 1
17:45:37: Debug:get taskList: 0x243a2c0
17:45:38: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:45:38: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:45:38: Critical:file open failed
17:45:38: Debug:"http://192.168.1.56:8090/tool/task/result?taskId=322&status=7&statusMsg=download theme failed"
17:45:38: Debug:taskworker http arr: "{\"code\":0,\"msg\":null,\"result\":null}"
17:45:38: Critical:upload picture failed....
17:45:38: Warning:============== time: 1450
17:45:42: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:42: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:46: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:46: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:50: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:50: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:54: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:54: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:58: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:45:58: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:02: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:02: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:07: Debug:data: 232301001400000142524b4b30323138333035303032343330
17:46:07: Debug:dataLen: 20
17:46:07: Debug:"RKK0218305002430"  id:  322
17:46:07: Debug:send data: "232302001400000142524b4b30323138333035303032343330"
17:46:07: Debug:"http://192.168.1.56:8090/tool/task/info?taskId=322"
17:46:07: Debug:获取任务详情 回复消息 "{\"code\":1,\"msg\":null,\"result\":{\"modelName\":\"BKL-AL00\",\"brandName\":null,\"appList\":\"contacts_new,message_emoticon,message_collection,home_wallpaper\",\"taskId\":322,\"modelSerial\":null,\"themeUrl\":\"http://192.168.1.56:8090/tool/task/taskTheme/322\"}}"
17:46:07: Debug:获取任务详情成功
17:46:07: Critical:task version: 1
17:46:07: Debug:get taskList: 0x243a2c0
17:46:09: Critical:file open failed
17:46:09: Debug:"http://192.168.1.56:8090/tool/task/result?taskId=322&status=7&statusMsg=download theme failed"
17:46:09: Debug:taskworker http arr: "{\"code\":0,\"msg\":null,\"result\":null}"
17:46:09: Critical:upload picture failed....
17:46:09: Warning:============== time: 1510
17:46:10: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:10: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:14: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:14: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:18: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:18: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:22: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:22: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:46:31: Debug:delete widget
17:46:31: Debug:delete master
17:46:31: Debug:delete worker
17:46:31: Debug:adb kill
17:48:57: Debug:"D:/themescreentool-master/9_10-21_39/ScreencapTool/output/win-x86/release/del.bat" ()
17:48:57: Warning:QMetaObject::connectSlotsByName: No matching signal for on_pushButton_clicked()
17:48:57: Debug:mac: "708BCD81C560"
17:48:59: Debug:taskList lists: 0x240c150
17:48:59: Debug:taskList lists: 0x240c160
17:49:05: Warning:QProcess::start: Process is already running
17:49:05: Debug:"HuaWei9.1.0"
17:49:05: Debug:1
17:49:05: Critical:loader phone: "Unknown error"   "huawei9.dll"
17:49:05: Debug:root: "position"
17:49:05: Debug:"huawei8" "LKX7N17C23001193"
17:49:05: Debug:"huawei9" "4KM7N19110003074"
17:49:05: Debug:"huawei9" "RKK0218305002430"
17:49:05: Debug:"huawei9" "66J0218C21005830"
17:49:05: Debug:KEYBORDPOS_X: 996
17:49:05: Debug:KEYBORDPOS_Y: 1439
17:49:05: Debug:MY_THEME_Y: 490
17:49:05: Debug:IS_CHECK_KEYBORD true
17:49:05: Debug:SINGAL_KB_SOP_Y: -1
17:49:05: Debug:IS_CLEAN_CALL: false
17:49:05: Debug:C_NEW_CALL_Y: 0
17:49:05: Debug:C_NEW_ADDGROUP_Y: 1357
17:49:05: Debug:C_NEW_ADDMORE_Y: 1507
17:49:05: Debug:C_GROUP_Y: 478
17:49:05: Debug:C_SETTING_Y: 431
17:49:05: Debug:C_SETTING_ABOUT_Y: 1823
